PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,USG_PCT,PPM,IMPACT_SCORE,TEAM_NAME,PACE,PTS_PER100,REB_PER100,AST_PER100,LOGS_MEAN,LOGS_STD,LOGS_SAMPLE_SIZE,CV,MODEL_ASSIGNMENT
204365,Erica Wheeler,1611661328,SEA,44,1126.1783333333333,455,119,144,0.197,0.4040212695739426,141.446,Seattle Storm,95.28,477.53988245172127,124.89504617968095,151.13350125944584,5.714285714285714,4.923220007078217,7,0.861563501238688,Negative Binomial
1629496,Ezi Magbegor,1611661328,SEA,44,1202.6133333333332,353,272,92,0.136,0.29352742915428626,97.512,Seattle Storm,95.28,370.4869857262804,285.4743912678421,96.55751469353484,4.0,4.0,3,1.0,Negative Binomial
1628931,Gabby Williams,1611661328,SEA,44,1390.9983333333332,510,189,185,0.186,0.36664314239533,164.424,Seattle Storm,95.28,535.264483627204,198.36272040302268,194.16456759026028,13.142857142857142,7.244045173533258,7,0.5511773501601392,Negative Binomial
1642817,Hailey Van Lith,1611661329,CHI,29,360.845,102,31,45,0.192,0.2826698443930219,34.176,Chicago Sky,93.75,108.80000000000001,33.06666666666666,48.0,7.142857142857143,5.639993245521116,7,0.7895990543729562,Negative Binomial
1641650,Haley Jones,1611661321,DAL,28,593.6383333333333,204,98,64,0.178,0.34364357647613725,65.148,Dallas Wings,96.34,211.75005189952253,101.72306414780982,66.43138883122275,5.2,3.63318042491699,5,0.6986885432532672,Negative Binomial
204330,Isabelle Harrison,1611661313,NYL,34,360.2,167,89,24,0.211,0.46363131593559137,59.08,New York Liberty,95.75,174.4125326370757,92.95039164490862,25.06527415143603,14.0,4.041451884327381,7,0.2886751345948129,Negative Binomial
1642808,JJ Quinerly,1611661321,DAL,34,539.02,220,63,78,0.2,0.4081481206634262,72.2,Dallas Wings,96.34,228.3578991073282,65.3933983807349,80.96325513805273,1.0,1.4142135623730951,2,1.4142135623730951,Negative Binomial
1629498,Jackie Young,1611661319,LVA,44,1336.4533333333334,727,196,226,0.231,0.5439770936009737,265.41900000000004,Las Vegas Aces,94.92,765.9081331647703,206.48967551622417,238.0952380952381,19.857142857142858,4.220133150686577,7,0.21252469104177005,Poisson
1642292,Jacy Sheldon,1611661322,WAS,30,707.4983333333333,224,57,56,0.136,0.31660851969027015,45.832,Washington Mystics,94.76,236.38666103841283,60.15196285352469,59.096665259603206,6.714285714285714,4.535573676110727,7,0.6755109730377679,Negative Binomial
1631141,Jade Melbourne,1611661322,WAS,43,1007.7666666666668,255,80,124,0.142,0.2530347633380743,65.178,Washington Mystics,94.76,269.1008864499789,84.42380751371886,130.85690164626425,9.0,5.228129047119373,7,0.5809032274577082,Negative Binomial
1642767,Janelle Salaun,1611661331,GSV,36,972.8416666666668,407,183,43,0.205,0.41836201505897663,129.765,Golden State Valkyries,91.55,444.5658110322229,199.89077007099948,46.96886947023485,9.428571428571429,3.823486317361109,7,0.405521276083754,Negative Binomial
1629491,Jessica Shepard,1611661324,MIN,40,834.9266666666666,320,293,104,0.16,0.3832671931267417,114.72,Minnesota Lynx,94.06,340.20837763129913,311.5032957686583,110.56772273017224,15.285714285714286,4.785891965429423,7,0.31309573605613045,Negative Binomial
204319,Jewell Loyd,1611661319,LVA,44,1245.09,491,142,81,0.179,0.39434900288332575,127.806,Las Vegas Aces,94.92,517.2777075431942,149.59966287399914,85.33501896333755,9.285714285714286,6.2373681873657185,7,0.6717165740240004,Negative Binomial
1627673,Jonquel Jones,1611661313,NYL,31,829.6883333333334,423,251,85,0.223,0.5098299964042723,169.257,New York Liberty,95.75,441.7754569190601,262.14099216710184,88.77284595300262,17.428571428571427,5.287001130355558,7,0.30335252387285994,Negative Binomial
1628886,Jordin Canada,1611661330,ATL,28,783.0333333333333,314,91,159,0.208,0.4010046400749223,117.312,Atlanta Dream,93.08,337.34422002578424,97.76536312849163,170.8207993124194,11.285714285714286,5.468524655221178,7,0.4845528175512436,Negative Binomial
1630115,Joyner Holmes,1611661319,LVA,6,28.78333333333333,7,6,0,0.233,0.24319629415170818,3.0290000000000004,Las Vegas Aces,94.92,7.374631268436578,6.32111251580278,0.0,2.0,0.0,1,0.0,Negative Binomial
1627700,Julie Allemand,1611661320,LAS,34,963.2966666666666,183,127,170,0.099,0.1899726287159719,47.52,Los Angeles Sparks,96.84,188.9714993804213,131.14415530772408,175.5472945064023,7.714285714285714,5.089672082242814,7,0.6597723069574017,Negative Binomial
1642210,Julie Vanloo,1611661320,LAS,35,448.9933333333333,99,32,68,0.156,0.22049325157017924,31.044,Los Angeles Sparks,96.84,102.23048327137548,33.04419661296984,70.21891780256092,5.8,4.43846820423443,5,0.7652531386611086,Negative Binomial
1627674,Kahleah Copper,1611661317,PHX,28,752.2233333333334,438,81,43,0.27,0.5822738814270584,151.74,Phoenix Mercury,95.81,457.15478551299447,84.5423233482935,44.88049264168667,27.0,7.702813338860896,7,0.28528938292077394,Negative Binomial
